Geno,Loc,Year,Env,Block,y
G09,Loc04,Year2,Loc04_Year2,Blk1,9.979060703
G09,Loc04,Year2,Loc04_Year2,Blk2,15.69626937
G09,Loc04,Year2,Loc04_Year2,Blk3,10.56777259
G09,Loc04,Year3,Loc04_Year3,Blk1,18.78189197
G09,Loc04,Year3,Loc04_Year3,Blk2,12.71871827
G09,Loc04,Year3,Loc04_Year3,Blk3,17.48133162
G09,Loc04,Year4,Loc04_Year4,Blk1,15.97429801
G09,Loc04,Year4,Loc04_Year4,Blk2,15.07454616
G09,Loc04,Year4,Loc04_Year4,Blk3,16.52799928
G09,Loc04,Year5,Loc04_Year5,Blk1,12.59596061
G09,Loc04,Year5,Loc04_Year5,Blk2,11.13906536
G09,Loc04,Year5,Loc04_Year5,Blk3,11.98205072
G10,Loc04,Year1,Loc04_Year1,Blk1,12.62208545
G10,Loc04,Year1,Loc04_Year1,Blk2,9.954227074
G10,Loc04,Year1,Loc04_Year1,Blk3,13.70500399
G10,Loc04,Year2,Loc04_Year2,Blk1,15.63459945
G10,Loc04,Year2,Loc04_Year2,Blk2,13.57919987
G10,Loc04,Year2,Loc04_Year2,Blk3,10.88419712
G10,Loc04,Year3,Loc04_Year3,Blk1,18.0350678
G10,Loc04,Year3,Loc04_Year3,Blk2,15.06556346
G10,Loc04,Year3,Loc04_Year3,Blk3,19.94078352
G10,Loc04,Year4,Loc04_Year4,Blk1,20.07293816
G10,Loc04,Year4,Loc04_Year4,Blk2,15.23379546
G10,Loc04,Year4,Loc04_Year4,Blk3,19.02977221
G10,Loc04,Year5,Loc04_Year5,Blk1,11.22522248
G10,Loc04,Year5,Loc04_Year5,Blk2,11.17986302
G10,Loc04,Year5,Loc04_Year5,Blk3,10.75869263
G11,Loc04,Year1,Loc04_Year1,Blk1,16.01041992
G11,Loc04,Year1,Loc04_Year1,Blk2,13.41043144
G11,Loc04,Year1,Loc04_Year1,Blk3,14.10713616
G11,Loc04,Year2,Loc04_Year2,Blk1,14.39596268
G11,Loc04,Year2,Loc04_Year2,Blk2,13.65675087
G11,Loc04,Year2,Loc04_Year2,Blk3,10.34015117
G11,Loc04,Year3,Loc04_Year3,Blk1,13.19054576
G11,Loc04,Year3,Loc04_Year3,Blk2,14.16976738
G11,Loc04,Year3,Loc04_Year3,Blk3,13.79641047
G11,Loc04,Year4,Loc04_Year4,Blk1,14.85674372
G11,Loc04,Year4,Loc04_Year4,Blk2,12.88988598
G11,Loc04,Year4,Loc04_Year4,Blk3,10.81620146
G11,Loc04,Year5,Loc04_Year5,Blk1,14.68290362
G11,Loc04,Year5,Loc04_Year5,Blk2,14.11985065
G11,Loc04,Year5,Loc04_Year5,Blk3,14.50097315
G12,Loc04,Year1,Loc04_Year1,Blk1,16.56274571
G12,Loc04,Year1,Loc04_Year1,Blk2,12.59522239
G12,Loc04,Year1,Loc04_Year1,Blk3,14.30784403
G12,Loc04,Year2,Loc04_Year2,Blk1,13.39973018
G12,Loc04,Year2,Loc04_Year2,Blk2,15.17111919
G12,Loc04,Year2,Loc04_Year2,Blk3,15.02045345
G12,Loc04,Year3,Loc04_Year3,Blk1,15.170342
G12,Loc04,Year3,Loc04_Year3,Blk2,16.77688918
G12,Loc04,Year3,Loc04_Year3,Blk3,14.69064512
G12,Loc04,Year4,Loc04_Year4,Blk1,14.04774558
G12,Loc04,Year4,Loc04_Year4,Blk2,16.71917719
G12,Loc04,Year4,Loc04_Year4,Blk3,11.97005763
G12,Loc04,Year5,Loc04_Year5,Blk1,13.24587677
G12,Loc04,Year5,Loc04_Year5,Blk2,11.72853934
G12,Loc04,Year5,Loc04_Year5,Blk3,11.0351929
G13,Loc04,Year1,Loc04_Year1,Blk1,15.9527031
G13,Loc04,Year1,Loc04_Year1,Blk2,10.82003069
G13,Loc04,Year1,Loc04_Year1,Blk3,16.39959637
G13,Loc04,Year2,Loc04_Year2,Blk1,13.34438443
G13,Loc04,Year2,Loc04_Year2,Blk2,15.70599074
G13,Loc04,Year2,Loc04_Year2,Blk3,17.33657229
G13,Loc04,Year3,Loc04_Year3,Blk1,21.94510023
G13,Loc04,Year3,Loc04_Year3,Blk2,19.2367968
G13,Loc04,Year3,Loc04_Year3,Blk3,15.84721664
G13,Loc04,Year4,Loc04_Year4,Blk1,12.13136938
G13,Loc04,Year4,Loc04_Year4,Blk2,17.18392246
G13,Loc04,Year4,Loc04_Year4,Blk3,12.10624416
G13,Loc04,Year5,Loc04_Year5,Blk1,15.1603176
G13,Loc04,Year5,Loc04_Year5,Blk2,12.45046569
G13,Loc04,Year5,Loc04_Year5,Blk3,13.06719883
G14,Loc04,Year1,Loc04_Year1,Blk1,12.770956
G14,Loc04,Year1,Loc04_Year1,Blk2,15.66298892
G14,Loc04,Year1,Loc04_Year1,Blk3,17.61408548
G14,Loc04,Year2,Loc04_Year2,Blk1,10.88266966
G14,Loc04,Year2,Loc04_Year2,Blk2,14.91940796
G14,Loc04,Year2,Loc04_Year2,Blk3,15.99908938
G14,Loc04,Year3,Loc04_Year3,Blk1,15.03695901
G14,Loc04,Year3,Loc04_Year3,Blk2,17.73339349
G14,Loc04,Year3,Loc04_Year3,Blk3,15.54505229
G14,Loc04,Year4,Loc04_Year4,Blk1,13.04805429
G14,Loc04,Year4,Loc04_Year4,Blk2,16.65806345
G14,Loc04,Year4,Loc04_Year4,Blk3,12.21672799
G14,Loc04,Year5,Loc04_Year5,Blk1,13.9695277
G14,Loc04,Year5,Loc04_Year5,Blk2,17.65801182
G14,Loc04,Year5,Loc04_Year5,Blk3,15.71090424
G15,Loc04,Year1,Loc04_Year1,Blk1,15.34258761
G15,Loc04,Year1,Loc04_Year1,Blk2,14.33140689
G15,Loc04,Year1,Loc04_Year1,Blk3,15.22573189
G15,Loc04,Year2,Loc04_Year2,Blk1,14.124216
G15,Loc04,Year2,Loc04_Year2,Blk2,11.20110688
G15,Loc04,Year2,Loc04_Year2,Blk3,14.3388298
G15,Loc04,Year3,Loc04_Year3,Blk1,14.51480434
G15,Loc04,Year3,Loc04_Year3,Blk2,15.97979936
G15,Loc04,Year3,Loc04_Year3,Blk3,17.57338238
G15,Loc04,Year4,Loc04_Year4,Blk1,11.86771142
G15,Loc04,Year4,Loc04_Year4,Blk2,15.83272121
G15,Loc04,Year4,Loc04_Year4,Blk3,16.9533841
G15,Loc04,Year5,Loc04_Year5,Blk1,13.12082057
G15,Loc04,Year5,Loc04_Year5,Blk2,18.18700263
G15,Loc04,Year5,Loc04_Year5,Blk3,17.74127391
G16,Loc04,Year1,Loc04_Year1,Blk1,13.88674341
G16,Loc04,Year1,Loc04_Year1,Blk2,15.68000038
G16,Loc04,Year1,Loc04_Year1,Blk3,16.24351825
G16,Loc04,Year2,Loc04_Year2,Blk1,11.93162673
G16,Loc04,Year2,Loc04_Year2,Blk2,15.48734244
G16,Loc04,Year2,Loc04_Year2,Blk3,14.17712902
G16,Loc04,Year3,Loc04_Year3,Blk1,13.90750348
G16,Loc04,Year3,Loc04_Year3,Blk2,15.16801753
G16,Loc04,Year3,Loc04_Year3,Blk3,16.4700484
G16,Loc04,Year4,Loc04_Year4,Blk1,15.26660993
G16,Loc04,Year4,Loc04_Year4,Blk2,12.49673022
G16,Loc04,Year4,Loc04_Year4,Blk3,15.14762496
G16,Loc04,Year5,Loc04_Year5,Blk1,16.63064548
G16,Loc04,Year5,Loc04_Year5,Blk2,11.27745465
G16,Loc04,Year5,Loc04_Year5,Blk3,12.71123269
G17,Loc04,Year1,Loc04_Year1,Blk1,14.13998283
G17,Loc04,Year1,Loc04_Year1,Blk2,17.10905183
G17,Loc04,Year1,Loc04_Year1,Blk3,12.79553611
G17,Loc04,Year2,Loc04_Year2,Blk1,13.33125832
G17,Loc04,Year2,Loc04_Year2,Blk2,14.80847687
G17,Loc04,Year2,Loc04_Year2,Blk3,14.74158655
G17,Loc04,Year3,Loc04_Year3,Blk1,11.47632046
G17,Loc04,Year3,Loc04_Year3,Blk2,17.90630072
G17,Loc04,Year3,Loc04_Year3,Blk3,17.8341019
G17,Loc04,Year4,Loc04_Year4,Blk1,9.723842389
G17,Loc04,Year4,Loc04_Year4,Blk2,15.34696206
G17,Loc04,Year4,Loc04_Year4,Blk3,15.15664794
G17,Loc04,Year5,Loc04_Year5,Blk1,13.73317534
G17,Loc04,Year5,Loc04_Year5,Blk2,14.38557165
G17,Loc04,Year5,Loc04_Year5,Blk3,13.06508579
G18,Loc04,Year1,Loc04_Year1,Blk1,16.23150138
G18,Loc04,Year1,Loc04_Year1,Blk2,16.65831552
G18,Loc04,Year1,Loc04_Year1,Blk3,14.93573974
G18,Loc04,Year2,Loc04_Year2,Blk1,15.30743851
G18,Loc04,Year2,Loc04_Year2,Blk2,13.98493126
G18,Loc04,Year2,Loc04_Year2,Blk3,12.64681014
G18,Loc04,Year3,Loc04_Year3,Blk1,14.9709845
G18,Loc04,Year3,Loc04_Year3,Blk2,14.36350104
G18,Loc04,Year3,Loc04_Year3,Blk3,19.15879191
G18,Loc04,Year4,Loc04_Year4,Blk1,14.42876551
G18,Loc04,Year4,Loc04_Year4,Blk2,17.10761429
G18,Loc04,Year4,Loc04_Year4,Blk3,15.3077959
G18,Loc04,Year5,Loc04_Year5,Blk1,12.74467777
G18,Loc04,Year5,Loc04_Year5,Blk2,14.84130993
G18,Loc04,Year5,Loc04_Year5,Blk3,13.36924149
G19,Loc04,Year1,Loc04_Year1,Blk1,14.15632136
G19,Loc04,Year1,Loc04_Year1,Blk2,16.67473772
G19,Loc04,Year1,Loc04_Year1,Blk3,14.60631028
G19,Loc04,Year2,Loc04_Year2,Blk1,13.47909562
G19,Loc04,Year2,Loc04_Year2,Blk2,15.06289083
G19,Loc04,Year2,Loc04_Year2,Blk3,13.17275129
G19,Loc04,Year3,Loc04_Year3,Blk1,18.32493507
G19,Loc04,Year3,Loc04_Year3,Blk2,15.8866681
G19,Loc04,Year3,Loc04_Year3,Blk3,19.47829672
G19,Loc04,Year4,Loc04_Year4,Blk1,13.88287754
G19,Loc04,Year4,Loc04_Year4,Blk2,13.24907673
G19,Loc04,Year4,Loc04_Year4,Blk3,13.88842906
G19,Loc04,Year5,Loc04_Year5,Blk1,12.3774147
G19,Loc04,Year5,Loc04_Year5,Blk2,8.958569162
G19,Loc04,Year5,Loc04_Year5,Blk3,10.59577072
G20,Loc04,Year1,Loc04_Year1,Blk1,14.83338302
G20,Loc04,Year1,Loc04_Year1,Blk2,18.42955353
G20,Loc04,Year1,Loc04_Year1,Blk3,13.41333643
G20,Loc04,Year2,Loc04_Year2,Blk1,11.31366993
G20,Loc04,Year2,Loc04_Year2,Blk2,14.68224839
G20,Loc04,Year2,Loc04_Year2,Blk3,12.53617917
G20,Loc04,Year3,Loc04_Year3,Blk1,17.27174275
G20,Loc04,Year3,Loc04_Year3,Blk2,17.40509629
G20,Loc04,Year3,Loc04_Year3,Blk3,17.35054404
G20,Loc04,Year4,Loc04_Year4,Blk1,14.01557109
G20,Loc04,Year4,Loc04_Year4,Blk2,11.03913418
G20,Loc04,Year4,Loc04_Year4,Blk3,11.60329815
G20,Loc04,Year5,Loc04_Year5,Blk1,14.36808512
G20,Loc04,Year5,Loc04_Year5,Blk2,14.56795292
G20,Loc04,Year5,Loc04_Year5,Blk3,11.21081406
G21,Loc04,Year1,Loc04_Year1,Blk1,13.3403875
G21,Loc04,Year1,Loc04_Year1,Blk2,11.88787594
G21,Loc04,Year1,Loc04_Year1,Blk3,10.61167888
G21,Loc04,Year2,Loc04_Year2,Blk1,12.34067255
G21,Loc04,Year2,Loc04_Year2,Blk2,11.35267055
G21,Loc04,Year2,Loc04_Year2,Blk3,12.23901572
G21,Loc04,Year3,Loc04_Year3,Blk1,16.25958607
G21,Loc04,Year3,Loc04_Year3,Blk2,18.6152206
G21,Loc04,Year3,Loc04_Year3,Blk3,16.03708274
G21,Loc04,Year4,Loc04_Year4,Blk1,12.38202689
G21,Loc04,Year4,Loc04_Year4,Blk2,11.33598087
G21,Loc04,Year4,Loc04_Year4,Blk3,13.34777125
G21,Loc04,Year5,Loc04_Year5,Blk1,14.54740483
G21,Loc04,Year5,Loc04_Year5,Blk2,9.859150634
G21,Loc04,Year5,Loc04_Year5,Blk3,10.06340993
G22,Loc04,Year1,Loc04_Year1,Blk1,12.43867399
G22,Loc04,Year1,Loc04_Year1,Blk2,15.041509
G22,Loc04,Year1,Loc04_Year1,Blk3,8.904193866
G22,Loc04,Year2,Loc04_Year2,Blk1,12.31660202
G22,Loc04,Year2,Loc04_Year2,Blk2,13.82395656
G22,Loc04,Year2,Loc04_Year2,Blk3,10.66452214
G22,Loc04,Year3,Loc04_Year3,Blk1,13.84359911
G22,Loc04,Year3,Loc04_Year3,Blk2,17.42310436
G22,Loc04,Year3,Loc04_Year3,Blk3,17.46492266
G22,Loc04,Year4,Loc04_Year4,Blk1,15.05220113
G22,Loc04,Year4,Loc04_Year4,Blk2,13.14899656
G22,Loc04,Year4,Loc04_Year4,Blk3,12.68079347
G22,Loc04,Year5,Loc04_Year5,Blk1,11.80377545
G22,Loc04,Year5,Loc04_Year5,Blk2,12.40950776
G22,Loc04,Year5,Loc04_Year5,Blk3,11.98339966
G23,Loc04,Year1,Loc04_Year1,Blk1,11.62595522
G23,Loc04,Year1,Loc04_Year1,Blk2,12.19486106
G23,Loc04,Year1,Loc04_Year1,Blk3,15.51824465
G23,Loc04,Year2,Loc04_Year2,Blk1,12.86197893
G23,Loc04,Year2,Loc04_Year2,Blk2,11.51987343
G23,Loc04,Year2,Loc04_Year2,Blk3,12.5735777
G23,Loc04,Year3,Loc04_Year3,Blk1,17.8713004
G23,Loc04,Year3,Loc04_Year3,Blk2,14.82164865
G23,Loc04,Year3,Loc04_Year3,Blk3,21.09060403
G23,Loc04,Year4,Loc04_Year4,Blk1,16.6810523
G23,Loc04,Year4,Loc04_Year4,Blk2,15.36130137
G23,Loc04,Year4,Loc04_Year4,Blk3,9.936607155
G23,Loc04,Year5,Loc04_Year5,Blk1,11.25884843
G23,Loc04,Year5,Loc04_Year5,Blk2,9.370947886
G23,Loc04,Year5,Loc04_Year5,Blk3,8.326546857
G24,Loc04,Year1,Loc04_Year1,Blk1,11.50453621
G24,Loc04,Year1,Loc04_Year1,Blk2,11.43858759
G24,Loc04,Year1,Loc04_Year1,Blk3,11.40017262
G24,Loc04,Year2,Loc04_Year2,Blk1,12.13635824
G24,Loc04,Year2,Loc04_Year2,Blk2,12.55697227
G24,Loc04,Year2,Loc04_Year2,Blk3,14.69608176
G24,Loc04,Year3,Loc04_Year3,Blk1,17.31001381
G24,Loc04,Year3,Loc04_Year3,Blk2,20.631161
G24,Loc04,Year3,Loc04_Year3,Blk3,20.50217721
G24,Loc04,Year4,Loc04_Year4,Blk1,15.52258412
G24,Loc04,Year4,Loc04_Year4,Blk2,17.06547511
G24,Loc04,Year4,Loc04_Year4,Blk3,17.68176485
G24,Loc04,Year5,Loc04_Year5,Blk1,12.27682022
G24,Loc04,Year5,Loc04_Year5,Blk2,14.68662532
G24,Loc04,Year5,Loc04_Year5,Blk3,13.4814184
G25,Loc04,Year1,Loc04_Year1,Blk1,13.13510177
G25,Loc04,Year1,Loc04_Year1,Blk2,15.37539647
G25,Loc04,Year1,Loc04_Year1,Blk3,13.50199608
G25,Loc04,Year2,Loc04_Year2,Blk1,17.99283622
G25,Loc04,Year2,Loc04_Year2,Blk2,15.17588613
G25,Loc04,Year2,Loc04_Year2,Blk3,14.90156352
G25,Loc04,Year3,Loc04_Year3,Blk1,23.45270691
G25,Loc04,Year3,Loc04_Year3,Blk2,20.40369782
G25,Loc04,Year3,Loc04_Year3,Blk3,19.16988777
G25,Loc04,Year4,Loc04_Year4,Blk1,12.56674515
G25,Loc04,Year4,Loc04_Year4,Blk2,16.32469379
G25,Loc04,Year4,Loc04_Year4,Blk3,16.14524799
G25,Loc04,Year5,Loc04_Year5,Blk1,10.76413227
G25,Loc04,Year5,Loc04_Year5,Blk2,9.192345243
G25,Loc04,Year5,Loc04_Year5,Blk3,9.883981461
G26,Loc04,Year1,Loc04_Year1,Blk1,12.09498953
G26,Loc04,Year1,Loc04_Year1,Blk2,12.83093465
G26,Loc04,Year1,Loc04_Year1,Blk3,13.01071375
G26,Loc04,Year2,Loc04_Year2,Blk1,15.35152647
G26,Loc04,Year2,Loc04_Year2,Blk2,14.12696561
G26,Loc04,Year2,Loc04_Year2,Blk3,13.53423039
G26,Loc04,Year3,Loc04_Year3,Blk1,16.64324537
G26,Loc04,Year3,Loc04_Year3,Blk2,20.02802564
G26,Loc04,Year3,Loc04_Year3,Blk3,20.97225541
G26,Loc04,Year4,Loc04_Year4,Blk1,15.38692945
G26,Loc04,Year4,Loc04_Year4,Blk2,11.89153138
G26,Loc04,Year4,Loc04_Year4,Blk3,16.23244204
G26,Loc04,Year5,Loc04_Year5,Blk1,10.26572851
G26,Loc04,Year5,Loc04_Year5,Blk2,13.88312828
G26,Loc04,Year5,Loc04_Year5,Blk3,15.43535077
G27,Loc04,Year1,Loc04_Year1,Blk1,15.13570701
G27,Loc04,Year1,Loc04_Year1,Blk2,12.2401975
G27,Loc04,Year1,Loc04_Year1,Blk3,14.61831647
G27,Loc04,Year2,Loc04_Year2,Blk1,12.88620441
G27,Loc04,Year2,Loc04_Year2,Blk2,11.47000832
G27,Loc04,Year2,Loc04_Year2,Blk3,13.68936888
G27,Loc04,Year3,Loc04_Year3,Blk1,15.05275289
G27,Loc04,Year3,Loc04_Year3,Blk2,16.95861982
G27,Loc04,Year3,Loc04_Year3,Blk3,16.37390565
G27,Loc04,Year4,Loc04_Year4,Blk1,14.22474635
G27,Loc04,Year4,Loc04_Year4,Blk2,12.64116954
G27,Loc04,Year4,Loc04_Year4,Blk3,11.64844032
G27,Loc04,Year5,Loc04_Year5,Blk1,12.59626875
G27,Loc04,Year5,Loc04_Year5,Blk2,12.29844713
G27,Loc04,Year5,Loc04_Year5,Blk3,12.41569722
G28,Loc04,Year1,Loc04_Year1,Blk1,12.87288985
G28,Loc04,Year1,Loc04_Year1,Blk2,10.39394255
G28,Loc04,Year1,Loc04_Year1,Blk3,15.05326885
G28,Loc04,Year2,Loc04_Year2,Blk1,11.40649768
G28,Loc04,Year2,Loc04_Year2,Blk2,14.28284849
G28,Loc04,Year2,Loc04_Year2,Blk3,10.83005563
G28,Loc04,Year3,Loc04_Year3,Blk1,16.465018
G28,Loc04,Year3,Loc04_Year3,Blk2,21.77871421
G28,Loc04,Year3,Loc04_Year3,Blk3,19.26025951
G28,Loc04,Year4,Loc04_Year4,Blk1,14.17033208
G28,Loc04,Year4,Loc04_Year4,Blk2,14.51534359
G28,Loc04,Year4,Loc04_Year4,Blk3,15.45779382
G28,Loc04,Year5,Loc04_Year5,Blk1,9.452436301
G28,Loc04,Year5,Loc04_Year5,Blk2,10.08305055
G28,Loc04,Year5,Loc04_Year5,Blk3,14.26758834
G29,Loc04,Year1,Loc04_Year1,Blk1,9.599614528
G29,Loc04,Year1,Loc04_Year1,Blk2,11.55524089
G29,Loc04,Year1,Loc04_Year1,Blk3,9.567497351
G29,Loc04,Year2,Loc04_Year2,Blk1,14.53781572
G29,Loc04,Year2,Loc04_Year2,Blk2,13.49986606
G29,Loc04,Year2,Loc04_Year2,Blk3,13.43526077
G29,Loc04,Year3,Loc04_Year3,Blk1,18.06498821
G29,Loc04,Year3,Loc04_Year3,Blk2,16.58317526
G29,Loc04,Year3,Loc04_Year3,Blk3,19.4877021
G29,Loc04,Year4,Loc04_Year4,Blk1,12.13162325
G29,Loc04,Year4,Loc04_Year4,Blk2,12.01986128
G29,Loc04,Year4,Loc04_Year4,Blk3,16.74698062
G29,Loc04,Year5,Loc04_Year5,Blk1,10.1512042
G29,Loc04,Year5,Loc04_Year5,Blk2,9.261211068
G29,Loc04,Year5,Loc04_Year5,Blk3,10.45127636
G30,Loc04,Year1,Loc04_Year1,Blk1,12.66835359
G30,Loc04,Year1,Loc04_Year1,Blk2,13.15291333
G30,Loc04,Year1,Loc04_Year1,Blk3,11.33091689
G30,Loc04,Year2,Loc04_Year2,Blk1,13.38800898
G30,Loc04,Year2,Loc04_Year2,Blk2,14.26840812
G30,Loc04,Year2,Loc04_Year2,Blk3,15.99603609
G30,Loc04,Year3,Loc04_Year3,Blk1,19.26984449
G30,Loc04,Year3,Loc04_Year3,Blk2,20.20744841
G30,Loc04,Year3,Loc04_Year3,Blk3,17.50197022
G30,Loc04,Year4,Loc04_Year4,Blk1,17.16757346
G30,Loc04,Year4,Loc04_Year4,Blk2,16.08619171
G30,Loc04,Year4,Loc04_Year4,Blk3,13.88547219
G30,Loc04,Year5,Loc04_Year5,Blk1,10.00708581
G30,Loc04,Year5,Loc04_Year5,Blk2,11.30410337
G30,Loc04,Year5,Loc04_Year5,Blk3,8.2555608
G01,Loc05,Year1,Loc05_Year1,Blk1,10.1708762
G01,Loc05,Year1,Loc05_Year1,Blk2,11.12120428
G01,Loc05,Year1,Loc05_Year1,Blk3,8.455435008
G01,Loc05,Year2,Loc05_Year2,Blk1,16.35574481
G01,Loc05,Year2,Loc05_Year2,Blk2,13.66303727
G01,Loc05,Year2,Loc05_Year2,Blk3,11.83914488
G01,Loc05,Year3,Loc05_Year3,Blk1,14.94326886
G01,Loc05,Year3,Loc05_Year3,Blk2,13.96858658
G01,Loc05,Year3,Loc05_Year3,Blk3,7.131346646
G01,Loc05,Year4,Loc05_Year4,Blk1,15.16415049
G01,Loc05,Year4,Loc05_Year4,Blk2,13.07007753
G01,Loc05,Year4,Loc05_Year4,Blk3,11.53948732
G01,Loc05,Year5,Loc05_Year5,Blk1,14.67487568
G01,Loc05,Year5,Loc05_Year5,Blk2,11.51096934
G01,Loc05,Year5,Loc05_Year5,Blk3,14.49469792
G02,Loc05,Year1,Loc05_Year1,Blk1,11.40125551
G02,Loc05,Year1,Loc05_Year1,Blk2,14.57192399
G02,Loc05,Year1,Loc05_Year1,Blk3,8.428706355
G02,Loc05,Year2,Loc05_Year2,Blk1,10.39171619
G02,Loc05,Year2,Loc05_Year2,Blk2,12.79844059
G02,Loc05,Year2,Loc05_Year2,Blk3,10.73900428
G02,Loc05,Year3,Loc05_Year3,Blk1,10.78998258
G02,Loc05,Year3,Loc05_Year3,Blk2,7.804263555
G02,Loc05,Year3,Loc05_Year3,Blk3,7.999646863
G02,Loc05,Year4,Loc05_Year4,Blk1,12.64308633
G02,Loc05,Year4,Loc05_Year4,Blk2,9.895082576
G02,Loc05,Year4,Loc05_Year4,Blk3,14.20683001
G02,Loc05,Year5,Loc05_Year5,Blk1,11.10093705
G02,Loc05,Year5,Loc05_Year5,Blk2,12.83497689
G02,Loc05,Year5,Loc05_Year5,Blk3,7.322066949
G03,Loc05,Year1,Loc05_Year1,Blk1,13.7503757
G03,Loc05,Year1,Loc05_Year1,Blk2,12.21483862
G03,Loc05,Year1,Loc05_Year1,Blk3,11.61279224
G03,Loc05,Year2,Loc05_Year2,Blk1,12.3045981
G03,Loc05,Year2,Loc05_Year2,Blk2,10.61656273
G03,Loc05,Year2,Loc05_Year2,Blk3,12.28070944
G03,Loc05,Year3,Loc05_Year3,Blk1,9.878674539
G03,Loc05,Year3,Loc05_Year3,Blk2,13.40232045
G03,Loc05,Year3,Loc05_Year3,Blk3,6.609656371
G03,Loc05,Year4,Loc05_Year4,Blk1,11.27488813
G03,Loc05,Year4,Loc05_Year4,Blk2,13.38155817
G03,Loc05,Year4,Loc05_Year4,Blk3,15.96477582
G03,Loc05,Year5,Loc05_Year5,Blk1,13.52781963
G03,Loc05,Year5,Loc05_Year5,Blk2,13.1311808
G03,Loc05,Year5,Loc05_Year5,Blk3,16.7904195
G04,Loc05,Year1,Loc05_Year1,Blk1,14.47093849
G04,Loc05,Year1,Loc05_Year1,Blk2,13.12222169
G04,Loc05,Year1,Loc05_Year1,Blk3,12.35552277
G04,Loc05,Year2,Loc05_Year2,Blk1,12.75493525
G04,Loc05,Year2,Loc05_Year2,Blk2,14.71237694
G04,Loc05,Year2,Loc05_Year2,Blk3,14.81925335
G04,Loc05,Year3,Loc05_Year3,Blk1,7.454745945
G04,Loc05,Year3,Loc05_Year3,Blk2,13.45103296
G04,Loc05,Year3,Loc05_Year3,Blk3,13.28510375
G04,Loc05,Year4,Loc05_Year4,Blk1,13.03965343
G04,Loc05,Year4,Loc05_Year4,Blk2,16.20790287
G04,Loc05,Year4,Loc05_Year4,Blk3,11.80058388
G04,Loc05,Year5,Loc05_Year5,Blk1,14.79477864
G04,Loc05,Year5,Loc05_Year5,Blk2,12.00209456
G04,Loc05,Year5,Loc05_Year5,Blk3,11.08341219
G05,Loc05,Year1,Loc05_Year1,Blk1,10.46097222
G05,Loc05,Year1,Loc05_Year1,Blk2,15.60283773
G05,Loc05,Year1,Loc05_Year1,Blk3,14.59133858
G05,Loc05,Year2,Loc05_Year2,Blk1,14.8750139
G05,Loc05,Year2,Loc05_Year2,Blk2,13.79577568
G05,Loc05,Year2,Loc05_Year2,Blk3,15.23679883
G05,Loc05,Year3,Loc05_Year3,Blk1,5
G05,Loc05,Year3,Loc05_Year3,Blk2,12.64029539
G05,Loc05,Year3,Loc05_Year3,Blk3,14.58339745
G05,Loc05,Year4,Loc05_Year4,Blk1,15.50456546
G05,Loc05,Year4,Loc05_Year4,Blk2,14.60043423
G05,Loc05,Year4,Loc05_Year4,Blk3,16.13363071
G05,Loc05,Year5,Loc05_Year5,Blk1,18.72743519
G05,Loc05,Year5,Loc05_Year5,Blk2,11.09671553
G05,Loc05,Year5,Loc05_Year5,Blk3,11.64768243
G06,Loc05,Year1,Loc05_Year1,Blk1,14.55432772
G06,Loc05,Year1,Loc05_Year1,Blk2,11.80904006
G06,Loc05,Year1,Loc05_Year1,Blk3,9.960822641
G06,Loc05,Year2,Loc05_Year2,Blk1,16.06762999
G06,Loc05,Year2,Loc05_Year2,Blk2,10.94201029
G06,Loc05,Year2,Loc05_Year2,Blk3,12.21603339
G06,Loc05,Year3,Loc05_Year3,Blk1,10.20938445
G06,Loc05,Year3,Loc05_Year3,Blk2,7.388932177
G06,Loc05,Year3,Loc05_Year3,Blk3,10.66338973
G06,Loc05,Year4,Loc05_Year4,Blk1,11.73567419
G06,Loc05,Year4,Loc05_Year4,Blk2,9.167970147
G06,Loc05,Year4,Loc05_Year4,Blk3,13.47040422
G06,Loc05,Year5,Loc05_Year5,Blk1,10.71169906
G06,Loc05,Year5,Loc05_Year5,Blk2,13.81188274
G06,Loc05,Year5,Loc05_Year5,Blk3,13.69198553
G07,Loc05,Year1,Loc05_Year1,Blk1,12.86507932
G07,Loc05,Year1,Loc05_Year1,Blk2,11.85370447
G07,Loc05,Year1,Loc05_Year1,Blk3,16.20363056
G07,Loc05,Year2,Loc05_Year2,Blk1,11.94139159
G07,Loc05,Year2,Loc05_Year2,Blk2,13.92152171
G07,Loc05,Year2,Loc05_Year2,Blk3,11.91961859
G07,Loc05,Year3,Loc05_Year3,Blk1,9.988344429
G07,Loc05,Year3,Loc05_Year3,Blk2,12.35325729
G07,Loc05,Year3,Loc05_Year3,Blk3,9.189873675
G07,Loc05,Year4,Loc05_Year4,Blk1,12.38421647
G07,Loc05,Year4,Loc05_Year4,Blk2,12.96740209
G07,Loc05,Year4,Loc05_Year4,Blk3,14.31470929
G07,Loc05,Year5,Loc05_Year5,Blk1,9.431970284
G07,Loc05,Year5,Loc05_Year5,Blk2,13.02541334
G07,Loc05,Year5,Loc05_Year5,Blk3,10.95278769
G08,Loc05,Year1,Loc05_Year1,Blk1,11.49931957
G08,Loc05,Year1,Loc05_Year1,Blk2,10.54811257
G08,Loc05,Year1,Loc05_Year1,Blk3,9.40097777
G08,Loc05,Year2,Loc05_Year2,Blk1,16.29020786
G08,Loc05,Year2,Loc05_Year2,Blk2,15.65975503
